price_vnd,sim_number
4700000.0,704608866
6747619.047619048,916478993
634943.1818181818,326524440
4168190.661478599,949522089
1330799.2202729045,335381468
4075000.0,772686268
3869084.9342770474,931846586
3757581.254355401,967961529
2454996.301775148,828724588
3757581.254355401,971897945
32570094.06512301,763513513
3900000.0,915499555
1000000.0,866552344
2350000.0,938071221
7666666.666666667,856793838
1070568.0272108843,325833200
8339200.0,988881671
12793333.333333334,336308899
450000.0,338847339
2251050.0699464837,931560593
15057971.014492754,706096868
2251050.0699464837,905490389
1666048.034934498,901772014
17273913.04347826,764955999
18540625.0,388868807
1400000.0,702755022
1818536.1216730038,948658066
6316666.666666667,964001114
3853636.3636363638,777787521
2673970.5555555555,563162008
1985796.130952381,708141148
3757581.254355401,328010680
7000000.0,797155551
500000.0,879111141
774725.2747252748,878159179
25560204.08163265,384678234
3757581.254355401,925021989
115775609.75609756,978400000
3209585.895953757,327934166
3011401.8475750578,352148486
1000000.0,763999447
1757107.843137255,343637786
4191228.0701754387,933816969
5144078.947368421,812599991
9505797.101449275,926476886
3209585.895953757,975866473
8842533.578358209,961641818
2251050.0699464837,763517617
2833333.3333333335,922677568
2428942.652329749,948345135
4180514.705882353,862958839
2251050.0699464837,934295245
3833043.4782608696,862998786
3757581.254355401,969895132
2520529.197080292,948928889
3800000.0,886659958
2396635.259631491,868354733
12786158.567774937,707685888
47295153.239685655,367673673
104500000.0,369666777
2693535.3535353537,949070459
3209585.895953757,343080466
2806451.6129032257,778538738
2891666.6666666665,339665789
11184920.106524633,842482678
1261486.4864864864,967703466
1985796.130952381,938117595
4919778.481012658,799861979
10000000.0,877788894
1000000.0,996952004
1032608.695652174,936704433
1330799.2202729045,335348168
1790806.0109289617,946981733
2880327.868852459,702778234
101160714.28571428,989683333
4988095.238095238,762539393
3209585.895953757,866148151
565176.9087523278,877180581
3011401.8475750578,353089786
3153261.515601783,911216091
13010000.0,399808866
3060606.0606060605,857760889
3896621.621621622,837886866
1115089.2857142857,905571509
2520529.197080292,888191989
3209585.895953757,358794966
2401869.1588785048,763713113
4576336.898395722,705902779
119400000.0,763279999
3757581.254355401,979061795
3757581.254355401,974587953
1985796.130952381,901101801
3757581.254355401,865059389
4144545.4545454546,915991115
7418030.303030303,903723666
3000000.0,901110117
3011401.8475750578,326549586
2251050.0699464837,938721821
3441057.991513437,335692599
3000000.0,974433122
2693535.3535353537,813768575
5447916.666666667,789352555
509615.3846153846,877995516
3159230.769230769,785094333
48676365.384615384,336946946
74500000.0,935505555
3011401.8475750578,372150786
1666048.034934498,772590591
4294968.717413973,825658368
4500000.0,363883311
2693535.3535353537,827052019
3632414.710485133,343401579
3757581.254355401,963651950
4566666.666666667,909356678
2396635.259631491,975195833
784482.7586206896,333719266
2251050.0699464837,795710713
1330799.2202729045,335793068
4092721.518987342,916893699
6134993.197278911,332240790
2396635.259631491,334129689
3383497.0111016226,763718484
1479818.8874514878,795664864
4180514.705882353,969238879
972972.972972973,981477764
1000000.0,852287444
3552336.0655737706,962879979
2693535.3535353537,941323214
1770491.8032786886,705552023
3572685.1441241684,972505411
685538.0577427822,879402023
2436360.381861575,386897234
14287500.0,567969979
4092721.518987342,825251993
3441057.991513437,339249899
2473714.285714286,865425578
754915.2542372881,344312586
2251050.0699464837,909263687
7409090.909090909,815555575
3383497.0111016226,938019494
1835150.3759398495,384262279
1500435.499515034,339748366
8250000.0,835678987
17445291.666666668,765699888
3632414.710485133,343097139
3757581.254355401,981587075
2693535.3535353537,941276545
6738000.0,362966766
10000000.0,777663669
972972.972972973,326477780
2231451.6129032257,814611377
6882432.432432433,938111459
2541666.6666666665,763599123
1024989.3048128342,343255561
565176.9087523278,877150403
8339200.0,379888835
3153261.515601783,917091162
2251050.0699464837,763745742
2693535.3535353537,942140514
8083333.333333333,822013939
1666048.034934498,907708256
5677083.333333333,376691991
634943.1818181818,865444359
12791358.024691358,707999935
3265585.651936716,368284399
4823032.511210762,383535537
1789383.5616438356,795664234
1833333.3333333333,889342268
13750000.0,763111277
2983360.655737705,702691978
3373437.5,988512004
4679671.457905544,798981839
1589144.204851752,763505345
3209585.895953757,343421266
3757581.254355401,972653065
500000.0,566611996
3632414.710485133,865015479
504761.90476190473,877124688
565176.9087523278,877010385
3265585.651936716,865306199
1024989.3048128342,326755536
3265585.651936716,984997953
2890625.0,946302288
1470000.0,333212227
5000000.0,345882778
914000.0,344055542
1330799.2202729045,335465486
3869084.9342770474,792561868
9247482.014388489,377352099
3600000.0,708777468
3265585.651936716,987599589
2251050.0699464837,902675195
1070812.5,335270107
2251050.0699464837,763087858
29491518.133458648,832527527
5600000.0,981264555
2520529.197080292,888650656
14000000.0,764228899
3757581.254355401,964321989
3757581.254355401,326030304
3800000.0,764113111
2693535.3535353537,949427942
1767441.8604651163,702711455
3000000.0,765597779
2172727.272727273,707101188
3265585.651936716,352790399
3572685.1441241684,965427811
1374133.3333333333,866955954
3209585.895953757,963636614
7342396.313364055,858650666
670616.1137440759,344053866
4801784.753363228,336189113
21666666.666666668,765586688
3328125.0,763522055
2251050.0699464837,902042021
4470833.333333333,817499400
121716455.69620253,869256666
2600000.0,862678922
5217241.379310345,906881887
2178240.7407407407,938774177
2399839.4495412842,325888471
1192307.6923076923,778112131
2436360.381861575,389806234
3757581.254355401,975479657
119400000.0,708429999
5275000.0,914399090
2673970.5555555555,563182008
125234607.998,704818999
3757581.254355401,962381767
458333.3333333333,977722014
3011551.857585139,908280699
3037250.0,937072001
3011551.857585139,797191992
3757581.254355401,985180171
3869084.9342770474,937856286
3265585.651936716,357991909
2251050.0699464837,705401321
1277046.2633451957,566842006
3757581.254355401,328152018
3757581.254355401,921042018
29000000.0,357566566
2251050.0699464837,898145405
3632414.710485133,329853139
4447457.627118644,942830777
2350000.0,908968228
29491518.133458648,838742742
500000.0,877992039
3757581.254355401,973024605
11184920.106524633,854734678
2369047.619047619,921655368
3632414.710485133,327606239
3404837.4060150376,965371772
6537830.882352941,888901368
1446329.2117465225,946344374
22633333.333333332,782274567
12377083.333333334,369685666
4823032.511210762,964551590
1330799.2202729045,337408086
1115089.2857142857,905538546
1714285.7142857143,931214486
1541422.5941422593,335821345
2693535.3535353537,949859029
3209585.895953757,325612466
3632414.710485133,964908479
2174993.830787309,326090887
2251050.0699464837,906514798
2251050.0699464837,909185297
2251050.0699464837,909294605
943500000.0,563333333
1863888.888888889,336299943
3757581.254355401,865452989
3209585.895953757,343193266
8726166.9550173,982822082
1666666.6666666667,703311789
28257142.85714286,795999888
2350000.0,902970220
1589144.204851752,762736234
3011551.857585139,934090995
15875803.38983051,364181888
14962272.727272727,968199799
13736173.469387755,386999982
1412306.5015479876,913015255
58717241.37931035,796962222
2672916.6666666665,937080688
3265585.651936716,862906099
3757581.254355401,987606764
3209585.895953757,327572966
9505797.101449275,398576886
1314285.7142857143,932396600
3491463.4146341463,776202828
4525186.104218362,842379579
1552083.3333333333,763655100
593661.9718309859,339489444
3632414.710485133,971060579
587500.0,375545225
6537830.882352941,832928886
8075000.0,889866880
4444902.912621359,832476686
2251050.0699464837,938653513
5525000.0,911555139
11184920.106524633,854704678
1773333.3333333333,795663662
8000000.0,922611997
2251050.0699464837,763603601
2693535.3535353537,947801698
2251050.0699464837,705963210
3404837.4060150376,367080577
9297835.051546391,332901280
3209585.895953757,326731566
7504000.0,334373555
2086206.896551724,948662005
1797500.0,332511386
1351253.9682539683,336310478
2673970.5555555555,978172003
9247482.014388489,977306399
4501823.2044198895,832121616
1330799.2202729045,334621568
2634396.355353075,972730779
3757581.254355401,325190383
3209585.895953757,866376375
1558139.534883721,795722577
4679671.457905544,937586579
5119787.685774947,383236662
3757581.254355401,968305202
2098684.210526316,326186639
3265585.651936716,969101699
1277046.2633451957,566232001
3632414.710485133,327040839
3462117.6470588236,942100182
3209585.895953757,329656866
1085656.836461126,363191115
46650000.0,353446789
2478571.4285714286,967895500
2251050.0699464837,932841683
2693535.3535353537,919365289
195203560.36842105,974977777
8333333.333333333,765111114
3757581.254355401,969303581
450000.0,344110578
1181818.1818181819,789888326
4525186.104218362,817579239
11585169.491525425,888883965
5250000.0,986698669
3404837.4060150376,392977981
47295153.239685655,926024024
5538461.538461538,922121000
502040.8163265306,334344968
1225000.0,879488828
8203797.46835443,399399365
11184920.106524633,823653678
675467.0999187652,344060272
160480666.66666666,815429999
6090000.0,372552266
491869.918699187,969272772
2631655.172413793,333091073
3666666.6666666665,903352882
2541666.6666666665,899270456
3011401.8475750578,979293486
3011551.857585139,799137210
1589144.204851752,763695012
2693535.3535353537,942050765
1357974.1379310344,968589444
505181.34715025907,878525299
2529545.4545454546,916710801
8842533.578358209,961569292
3209585.895953757,326741266
3757581.254355401,986498434
675467.0999187652,989168447
3757581.254355401,972756987
8333333.333333333,819001777
3572685.1441241684,969307114
3757581.254355401,867464745
119400000.0,703829999
16985714.285714287,929000006
2983360.655737705,763172178
3572685.1441241684,528112014
32570094.06512301,785042042
1685779.552715655,989695673
5000000.0,796220066
3265585.651936716,867589599
3632414.710485133,965941539
1790806.0109289617,948533753
3153261.515601783,912180118
10875000.0,889796886
98421929.8245614,856486666
857142.8571428572,877178882
3745522.3880597013,939472678
11184920.106524633,849347678
675467.0999187652,967250344
2693535.3535353537,838718191
4523684.2105263155,797779882
3011401.8475750578,365392986
4758241.758241759,938272992
1370967.7419354839,817344733
4644444.444444444,859883636
3011401.8475750578,965434868
3000000.0,976441144
2251050.0699464837,932478689
1370370.3703703703,888697441
2570744.6808510637,915448768
1323863.6363636365,813568111
82296000.0,888012999
1540000.0,981882775
3209585.895953757,866182019
2396635.259631491,335321970
68000000.0,766333886
3011401.8475750578,928103168
4738636.363636363,827111191
2396635.259631491,332070397
6277777.777777778,889561333
2634396.355353075,329877639
4347761.194029851,945679142
1129629.6296296297,812500577
4576336.898395722,931340779
2890625.0,943962288
1530487.8048780488,762599311
1985796.130952381,909011765
6537830.882352941,888173586
14066666.666666666,708568886
3126764.705882353,961198568
972972.972972973,865977709
5401244.094488189,362989668
3685500.0,819833889
5418750.0,833238386
15875803.38983051,923703888
634943.1818181818,327254446
3011551.857585139,799021242
3757581.254355401,342357369
988732.3943661972,333241799
4679671.457905544,767178079
3011401.8475750578,975891368
1500435.499515034,336681971
12315636.363636363,926158668
2562050.35971223,763501001
1142045.4545454546,583441998
5500000.0,924497555
3000000.0,836334555
4501823.2044198895,919891616
8726166.9550173,975220983
2693535.3535353537,828052019
3491463.4146341463,772379595
35250000.0,947772222
2428942.652329749,916783658
23786407.766990293,819806789
3011401.8475750578,981897968
4525186.104218362,941429679
3318421.052631579,368222379
2935433.070866142,345941568
6666666.666666667,926663399
1589144.204851752,795723567
6126666.666666667,325999068
2997916.6666666665,909379597
3441057.991513437,336245199
3441057.991513437,336027299
2251050.0699464837,763093654
32570094.06512301,931808080
2693535.3535353537,943865451
2693535.3535353537,838616264
7418030.303030303,792505666
2251050.0699464837,909272507
3632414.710485133,329196139
784482.7586206896,333680966
4294968.717413973,853189586
1024989.3048128342,343255505
18529499.211267605,787725725
6134993.197278911,332210487
3632414.710485133,328421539
1080155.6420233464,865524279
1446329.2117465225,944082632
3131250.0,822372238
532142.8571428572,877159279
1000000.0,889111866
4444902.912621359,813892668
3757581.254355401,987929853
2693535.3535353537,814076901
2693535.3535353537,814579891
9505797.101449275,383046886
972972.972972973,325877751
500000.0,877334417
3209585.895953757,964951664
740384.6153846154,879401669
1818536.1216730038,825626466
1725000.0,333673223
5637333.333333333,886969979
1479818.8874514878,762546646
1313559.3220338982,934425288
458333.3333333333,984445615
18910000.0,888863568
2396635.259631491,334170896
1685779.552715655,984812308
4501823.2044198895,913809595
12191846.965699209,945470888
2396635.259631491,334310590
972972.972972973,326277791
23000000.0,886456781
3757581.254355401,865147514
12150000.0,799866778
1479818.8874514878,763616615
3383497.0111016226,762543232
910216.3009404389,332769388
6011627.9069767445,778209777
1731395.3488372094,866222857
1589144.204851752,795683012
2673970.5555555555,926329300
3632414.710485133,929257879
3757581.254355401,975475937
6740000.0,796777786
7120000.0,934786668
4148828.125,798861839
1206776.836158192,326722271
1125925.9259259258,344200705
695479.7979797979,344024739
5869565.217391305,899913535
4679671.457905544,903092179
1685779.552715655,383787898
1985796.130952381,708115915
3852941.1764705884,947648884
980000.0,931144373
3209585.895953757,928487166
4667786.764705882,349717271
1500435.499515034,338452166
3348626.2230919767,849619886
25602551.724137932,353554999
1985796.130952381,931130460
29360000.0,798860000
1300000.0,763022844
4180514.705882353,389868839
4444902.912621359,846609486
1725000.0,396689339
42545000.0,961131189
238600000.0,345828888
10000000.0,766100600
1349206.349206349,886779896
695479.7979797979,862964439
2562050.35971223,762693003
685555.5555555555,974266440
1921052.6315789474,395116833
784482.7586206896,866333949
509852.21674876846,877151105
12786158.567774937,794785888
2251050.0699464837,901747543
2134146.3414634145,763600388
1589473.6842105263,783341345
2673970.5555555555,965802009
13200000.0,822270888
5000000.0,931155486
2251050.0699464837,762659656
4075000.0,787752868
2251050.0699464837,902742070
3757581.254355401,372792363
3757581.254355401,969781971
2251050.0699464837,904612015
2693535.3535353537,941970354
1379629.6296296297,762614456
3265585.651936716,969960396
941860.4651162791,886354489
695479.7979797979,343448539
1100938.9671361502,773310432
3572685.1441241684,969751171
3757581.254355401,971896989
2806250.0,927111522
3011551.857585139,909947494
27126666.666666668,366785888
2631655.172413793,327833309
3383497.0111016226,702709797
1877777.7777777778,358666229
11536975.0,344656888
2174993.830787309,988310197
2454996.301775148,852315688
4988095.238095238,707051515
513157.8947368421,877991131
675467.0999187652,963194644
2673970.5555555555,921652004
2251050.0699464837,936190501
2174993.830787309,972053488
4679671.457905544,898063679
6201136.363636363,888918079
3328125.0,772391997
2048586.1182519281,909612391
2693535.3535353537,941250981
500000.0,879881679
1000000.0,847710444
4294968.717413973,949178268
2396635.259631491,332941976
4294968.717413973,842686186
2845430.1075268816,901232016
450000.0,337707770
2174993.830787309,925885323
1598838.7978142076,947748028
4801784.753363228,334061105
114664252.87356322,908498888
3757581.254355401,865646169
11429222.222222222,825641999
1876153.8461538462,987950099
3052631.5789473685,777090808
3209585.895953757,326573566
3265585.651936716,343685299
2983360.655737705,936213878
3358695.652173913,848595234
2251050.0699464837,931561617
3757581.254355401,928262931
5000000.0,899003555
1085656.836461126,353261118
3209585.895953757,927926689
1946052.6315789474,702699400
11184920.106524633,845814678
2174993.830787309,398489889
125234607.998,707027999
8726166.9550173,974221519
13000000.0,977885578
500000.0,879926266
1685779.552715655,523431982
3757581.254355401,343050192
10650000.0,797771994
10505263.157894736,989779666
9616276.978417266,932303223
79500000.0,788888811
4334748.251748252,393557199
846153.8461538461,985577757
13529878.048780488,979266688
3011551.857585139,906120299
3804347.8260869565,916102002
675467.0999187652,344130794
500000.0,879766626
2399839.4495412842,388852528
3572685.1441241684,979311980
3757581.254355401,983494521
1890625.0,886020010
17975000.0,826568886
3383497.0111016226,765958989
500000.0,877006616
2673970.5555555555,921562007
3833043.4782608696,342990386
453571.4285714286,344085115
3800000.0,777167878
11184920.106524633,826714678
89752000.0,865652222
3209585.895953757,966867098
6059259.259259259,799945868
3632414.710485133,326921039
1080769.2307692308,332211273
1673750.0,386113662
3011551.857585139,795741994
3632414.710485133,384362879
4272297.297297297,522052012
2174993.830787309,971788763
4294968.717413973,847539286
3051282.0512820515,762711010
4762318.84057971,703123839
2520529.197080292,888989805
21164285.714285713,849336888
3757581.254355401,327250316
3011401.8475750578,365076286
2251050.0699464837,708107105
1666048.034934498,778520987
5323958.333333333,815669982
3757581.254355401,983905432
2454996.301775148,886496982
2251050.0699464837,708185985
4414432.989690722,819811997
2693535.3535353537,949406503
1692307.6923076923,795632234
3209585.895953757,397051066
450000.0,337756886
1875000.0,776266422
3632414.710485133,329306839
879096.9899665551,866825672
1541422.5941422593,332184234
3869084.9342770474,787286386
3159230.769230769,794531333
675467.0999187652,974484549
5062285.714285715,886580979
3632414.710485133,368040479
1024989.3048128342,865556561
1350000000.0,905777777
1035714.2857142857,934402210
2251050.0699464837,932095295
2399839.4495412842,343188842
2428942.652329749,945123974
10123170.731707318,363888699
3299000.0,767773793
2428942.652329749,947254563
3608695.652173913,963225572
10734423.076923076,855410410
634943.1818181818,348014445
3209585.895953757,865646966
2631655.172413793,349893330
2174993.830787309,368428588
4142857.1428571427,931535539
1635135.1351351351,763011433
3757581.254355401,979301974
5309375.0,918333279
4437500.0,921229333
1187500.0,764118123
7238636.363636363,837896968
2251050.0699464837,902327346
500000.0,877153599
1946052.6315789474,799005876
2333333.3333333335,799852239
3265585.651936716,989947905
2251050.0699464837,702759359
3757581.254355401,326340969
3011551.857585139,898921995
2251050.0699464837,783981525
2174993.830787309,343492388
8726166.9550173,372230482
500000.0,877125050
6660000.0,889866268
1525806.4516129033,888347794
6170967.741935484,796233638
11585169.491525425,888881053
7418030.303030303,782975666
3441057.991513437,335783099
3011551.857585139,899612654
2673970.5555555555,927082008
3383497.0111016226,763727070
4180514.705882353,926889579
2634396.355353075,929808779
15875803.38983051,389751888
2174993.830787309,986882490
675467.0999187652,344051072
3833043.4782608696,387369986
5000000.0,813336222
4053191.489361702,838868078
3757581.254355401,328080306
3632414.710485133,384253839
10283464.788732395,339024888
523809.5238095238,877993348
910714.2857142857,705455944
114653333.33333333,386777999
3572685.1441241684,971873119
3745522.3880597013,905963678
3011401.8475750578,386824168
1792559.5238095238,333872186
18492106.382978722,769250000
24829795.315789472,373306552
7418030.303030303,937130666
36875000.0,922366889
3000000.0,878522225
29491518.133458648,852982982
2500000.0,902971661
3757581.254355401,984281072
2673970.5555555555,327300487
4700000.0,935388166
450000.0,977116977
3265585.651936716,867023099
4900000.0,942272007
1212121.2121212122,763188442
3757581.254355401,969503727
3632414.710485133,368368179
66100000.0,372993456
2396635.259631491,332532989
1152173.9130434783,358622566
96557142.85714285,888884586
11429222.222222222,814121999
2251050.0699464837,909267503
1666666.6666666667,889500579
1500435.499515034,335175266
3757581.254355401,986379325
2333333.3333333335,333300676
546341.4634146341,984420776
60034574.4680851,963846789
114664252.87356322,784868888
754915.2542372881,387440968
6971122.994652406,988167814
1521739.1304347827,359160088
6971122.994652406,345320388
3757581.254355401,963918698
3757581.254355401,867013191
3757581.254355401,868015857
3000000.0,899118787
125234607.998,782498999
1330799.2202729045,334705986
3757581.254355401,342872021
2673970.5555555555,586292006
3209585.895953757,356627282
3852941.1764705884,888141214
4236842.105263158,899088898
4712500.0,366966878
11700000.0,994949090
634943.1818181818,862944491
3091549.295774648,934750111
873699.4219653179,386463113
3126764.705882353,329241186
1924242.4242424243,778594222
599333.3333333334,335587378
1201492.537313433,931598448
3757581.254355401,989050274
19783096.774193548,765226888
3757581.254355401,982149376
3441057.991513437,336240199
5000000.0,567586568
1277046.2633451957,966712006
3383497.0111016226,763143131
513368.9839572192,877156268
11798940.397350993,368678902
565176.9087523278,877150250
500000.0,877990979
3011401.8475750578,368693868
1666048.034934498,778506543
5062285.714285715,886071879
3572685.1441241684,378112131
3632414.710485133,363859579
194777777.7777778,766529999
7418030.303030303,763253666
7342396.313364055,829679666
3757581.254355401,961071591
4669054.711246201,328150478
3757581.254355401,981948212
2048586.1182519281,903180120
20156088.362068966,389210999
3011401.8475750578,327673186
12960000.0,385662266
127494444.44444445,988538538
2251050.0699464837,708150154
3666666.6666666665,855222266
2174993.830787309,862930488
101160714.28571428,981323333
5000000.0,779951666
3153261.515601783,941189626
4823032.511210762,865541434
1985796.130952381,763611983
3632414.710485133,384879839
1201492.537313433,702685445
5600000.0,367526555
7454400.0,848316688
1412306.5015479876,915510915
11184920.106524633,858459678
1125925.9259259258,921442001
110000000.0,906668668
1370370.3703703703,839448881
3869084.9342770474,795721968
44837500.0,766387979
3757581.254355401,963629469
3632414.710485133,343803739
3265585.651936716,369181990
3358695.652173913,832353234
7400000.0,825253525
1685779.552715655,326012013
754915.2542372881,325964468
2251050.0699464837,909609691
5651162.790697674,941211221
5727272.7272727275,932699678
500000.0,877122118
5401244.094488189,866079768
2396635.259631491,335285218
3209585.895953757,866592582
3757581.254355401,347872989
3757581.254355401,964174282
4669054.711246201,326190378
3011551.857585139,707051997
7733333.333333333,858596668
2454996.301775148,886161937
4229166.666666667,763111299
125234607.998,793912999
3969736.8421052634,828566606
16910843.373493977,703871111
500000.0,877992879
11184920.106524633,819083678
2673970.5555555555,867002302
4198412.698412699,889291789
3209585.895953757,343095366
31600000.0,789511888
450000.0,344099976
1330799.2202729045,332803286
11798940.397350993,962678925
5928571.428571428,707555879
3666666.6666666665,931886679
2631655.172413793,984333014
3441057.991513437,335854699
1351562.5,853880553
500000.0,878133177
7281250.0,779911339
1685779.552715655,345251797
1192307.6923076923,763771171
2396635.259631491,337368369
1412306.5015479876,814557874
4823076.923076923,763323353
3757581.254355401,868602017
4466153.846153846,888664213
452500.0,344300050
3265585.651936716,372461992
513368.9839572192,877148486
3500000.0,853229789
7227352.94117647,888837614
1000000.0,767002234
1500000.0,799019944
4099056.603773585,949960388
3757581.254355401,868797357
2396635.259631491,865143343
750000.0,879611889
4823032.511210762,967098556
2174993.830787309,923885985
4669054.711246201,862936978
1750000.0,888944979
4669054.711246201,865460478
3757581.254355401,975328303
6075000.0,829888998
15290845.070422536,963012005
1024989.3048128342,325755570
4933333.333333333,828678777
2673970.5555555555,349672009
33000000.0,932997799
7418030.303030303,764679666
1330799.2202729045,374334368
1412306.5015479876,914059355
2693535.3535353537,912646260
2566279.069767442,865679279
1500000.0,763655088
5050549.450549451,928311399
1700000.0,944695038
2251050.0699464837,787909192
2454996.301775148,889898987
828128.5634432643,335491839
3000000.0,965001110
4525186.104218362,912632139
2174993.830787309,928898698
2251050.0699464837,905237965
1032142.8571428572,332242889
80605882.35294117,707965555
1500435.499515034,335873266
105379591.8367347,869067777
3011401.8475750578,343248786
11407909.090909092,588051997
4823032.511210762,523551987
11407909.090909092,328876099
2251050.0699464837,932372382
5119787.685774947,369386665
2396635.259631491,332150402
148449296.875,379178888
2251050.0699464837,901356535
31553571.42857143,988963666
2428942.652329749,943678265
879096.9899665551,986643457
2174993.830787309,387604688
20187121.21212121,856628999
3757581.254355401,972620242
1589144.204851752,762529345
3632414.710485133,865363039
4609943.181818182,327225699
4334748.251748252,865510299
10208064.516129032,849972678
2235504.2016806724,705933987
3348626.2230919767,853743886
1818536.1216730038,823615866
1985796.130952381,937811958
3757581.254355401,328060490
3265585.651936716,385180199
2696153.846153846,338488366
10042857.142857144,852575575
2285714.285714286,886331770
10750000.0,359444333
3757581.254355401,347357969
500000.0,822577066
3632414.710485133,358391979
2251050.0699464837,763562563
2396635.259631491,335031281
2174993.830787309,865191088
88400000.0,833383333
3757581.254355401,968324546
1589144.204851752,765164123
2251050.0699464837,705921962
4536585.365853659,931842286
2693535.3535353537,941961035
1790806.0109289617,833703597
239000000.0,865552222
500000.0,879611899
2701265.8227848103,909016336
3572685.1441241684,523211984
1714285.7142857143,908440586
220000000.0,777785555
13955555.555555556,772847979
3011551.857585139,799414505
5690000.0,853148899
1125925.9259259258,344300583
655421.686746988,344195188
3011401.8475750578,358738968
4667786.764705882,964871517
2174993.830787309,326842988
1121951.219512195,901344661
7238636.363636363,812369468
3265585.651936716,353181992
3757581.254355401,974605197
4168190.661478599,946022508
4875396.825396826,376433337
2693535.3535353537,815031989
2693535.3535353537,947871514
5401244.094488189,566821268
3209585.895953757,342901766
4420338.983050847,888383030
4669054.711246201,969108238
2454996.301775148,889201514
1479818.8874514878,762664064
3757581.254355401,865969785
3011401.8475750578,327901586
2251050.0699464837,769696169
7635714.285714285,528112002
1666048.034934498,776212176
2631655.172413793,333261204
2561842.1052631577,946832112
2693535.3535353537,946426505
4762318.84057971,763078979
2251050.0699464837,702767467
2693535.3535353537,948729836
828128.5634432643,334052639
5875000.0,931100166
3265585.651936716,982858499
3209585.895953757,374216689
18170724.63768116,342292888
5433870.9677419355,946556996
879096.9899665551,866167862
2693535.3535353537,941517481
3425161.290322581,766246969
136000000.0,815668668
13125000.0,816996996
1214285.7142857143,795666044
3265585.651936716,586281994
3011401.8475750578,386958186
6000000.0,852773939
16704810.344827587,922940999
1510344.8275862068,334501099
3757581.254355401,862746862
450000.0,984456442
3265585.651936716,862929932
20156088.362068966,343965999
1277046.2633451957,566272007
2600000.0,888516679
3000000.0,886225579
1779582107.142857,788374888
4700000.0,901328866
500000.0,877993168
5401244.094488189,372667686
3757581.254355401,961761295
2983360.655737705,707365078
3011551.857585139,932451099
5217241.379310345,901883488
2701265.8227848103,938417337
1085365.8536585367,936680228
4861538.461538462,848066866
3572685.1441241684,976113156
2500000.0,776233788
47295153.239685655,376125125
1685779.552715655,373791232
47295153.239685655,968949494
4295098.039215687,899689868
565176.9087523278,877150689
4917034.482758621,902123268
675467.0999187652,378446893
3000000.0,859669977
4679671.457905544,707829879
3757581.254355401,973478390
3265585.651936716,974699780
3011551.857585139,932597599
3757581.254355401,981056319
3037250.0,905003153
1835150.3759398495,342922839
4525186.104218362,852853579
828128.5634432643,343842339
11184920.106524633,824607678
9616276.978417266,936422493
11977777.777777778,788882880
3441057.991513437,336069099
3011401.8475750578,343509568
3265585.651936716,865978699
944444.4444444445,927123822
2251050.0699464837,705943942
1363636.3636363635,948234482
3572685.1441241684,979351150
115775609.75609756,962100000
2170731.7073170734,795700477
1628787.878787879,907332005
3483333.3333333335,979300078
2673970.5555555555,587452008
2118666.6666666665,866833837
2251050.0699464837,705952321
3000000.0,819991119
1818536.1216730038,948166837
2436360.381861575,869348234
3757581.254355401,989408070
29052631.57894737,788883686
3265585.651936716,965399718
6075000.0,888529952
3068181.8181818184,933303326
4576336.898395722,901370779
1589144.204851752,708106123
55000000.0,399266366
37962500.0,886392345
1115384.6153846155,888737895
21312500.0,779787878
101343750.0,764643333
3757581.254355401,983767541
496126.76056338026,985383443
16491538.461538462,354110885
2098684.210526316,566893979
1100000.0,344303386
3757581.254355401,971474946
8240000.0,762226239
3757581.254355401,987817849
3011401.8475750578,363212568
910216.3009404389,334206588
3896621.621621622,886165966
64000000.0,933133133
16643953.488372093,924773888
3757581.254355401,378035235
68000000.0,988810666
1314285.7142857143,906706600
3265585.651936716,369805799
73657755.10204081,838143814
828128.5634432643,332731279
1685779.552715655,985823431
2251050.0699464837,762780781
2690476.1904761903,783226228
2566279.069767442,928367879
828128.5634432643,986868339
828128.5634432643,334724079
4669054.711246201,343080278
1085656.836461126,328541116
3757581.254355401,975187592
2983360.655737705,931868178
2251050.0699464837,782065165
655421.686746988,344208188
3757581.254355401,862989397
1533783.7837837837,795591789
5750000.0,817311311
5119787.685774947,326386665
3632414.710485133,329034839
110000000.0,857333999
3000000.0,776883456
2309523.8095238097,327233886
2251050.0699464837,762706306
6641379.310344827,762483777
3000000.0,825528778
3757581.254355401,926392575
2174993.830787309,329204588
4168190.661478599,948122709
2174993.830787309,393893988
11798940.397350993,962356783
2251050.0699464837,903603242
3757581.254355401,343230475
5708333.333333333,976992121
1206776.836158192,379322261
18529499.211267605,775790790
3011551.857585139,799182082
88000000.0,377552222
11429222.222222222,835968999
566666.6666666666,877178177
121716455.69620253,398076666
3572685.1441241684,343061172
2325381.679389313,329351001
3404837.4060150376,963277696
1685779.552715655,981478907
509852.21674876846,879771101
1571428.5714285714,819400811
3757581.254355401,989132010
1890625.0,948288009
121716455.69620253,978406666
11238281.25,822634678
1071527.7777777778,363100665
4551282.051282051,859762211
9222222.222222222,934012379
20285000.0,354115888
1115089.2857142857,909755010
3757581.254355401,862896975
1330799.2202729045,339021368
3404837.4060150376,977620680
2251050.0699464837,905271365
5000000.0,819921992
3265585.651936716,961981997
2693535.3535353537,815189689
5050549.450549451,868119969
11096917.808219178,855409678
1818536.1216730038,912808669
12000000.0,855115519
2251050.0699464837,903812013
2174993.830787309,374032088
1500435.499515034,335713166
